PM0-45757,3530610,3530610,+0,RPOD-MONOMER
PM00642,3913246,3913246,+0,RPOD-MONOMER
PM0-45204,2105258,2105258,+0,RPOD-MONOMER
PM0-45804,3624871,3624871,+0,RPOH-MONOMER
PM263,131519,131519,+1,RPOD-MONOMER
PM0-4424,200960,200960,+0,RPOE-MONOMER
PM0-45776,3584942,3584942,+0,RPOD-MONOMER
PM0-45841,3725820,3725820,+0,RPOE-MONOMER
PM0-45424,2739844,2739844,+0,RPOD-MONOMER
PM0-44379,193338,193338,+0,EG11355-MONOMER
PM0-4643,1308547,1308547,+0,RPON-MONOMER
PM0-46000,4292330,4292330,+0,RPOD-MONOMER
PM0-9298,3511719,3511719,+0,RPOD-MONOMER
PM0-44435,317708,317708,+0,RPOD-MONOMER
PM0-45830,3714509,3714509,+0,RPOD-MONOMER
PM0-44921,1494679,1494679,+0,RPOH-MONOMER
PM222,3534661,3534661,+0,RPOD-MONOMER
PM0-45665,3296196,3296196,+0,RPOD-MONOMER
PM0-45993,4276489,4276489,+0,RPOD-MONOMER
PM0-45893,3875638,3875638,+0,RPOD-MONOMER
PM0-44899,1438880,1438880,+0,RPOE-MONOMER
PM0-44346,35399,35399,+0,EG11355-MONOMER
PM406,3440587,3440587,+0,RPOD-MONOMER
PM00086,2821841,2821841,+0,RPOD-MONOMER
PM0-45193,2087200,2087200,+0,RPOE-MONOMER
PM0-45322,2405430,2405430,+0,RPOH-MONOMER
PM0-44469,404947,404947,+0,EG11355-MONOMER
PM0-45248,2230706,2230706,+0,RPOH-MONOMER
PM00051,4212256,4212256,+0,RPOH-MONOMER
PM0-45256,2247660,2247660,+0,RPOD-MONOMER
PM0-10530,174902,174902,+0,EG11355-MONOMER
PM0-46242,1645900,1645900,+0,RPOD-MONOMER
PM0-45976,4197396,4197396,+0,RPON-MONOMER
PM00087,4095734,4095734,+0,RPOS-MONOMER
PM00087,4095734,4095734,+0,RPOD-MONOMER
PM0-4723,4311280,4311280,+0,RPOD-MONOMER
PM0-45290,2342229,2342229,+0,RPOD-MONOMER
PM00193,3530701,3530701,+0,RPOD-MONOMER
PM0-4742,4311160,4311160,+0,RPOD-MONOMER
PM0-7901,1540714,1540714,+0,RPOD-MONOMER
PM932,4194882,4194882,+0,RPOD-MONOMER
PM0-45583,3160873,3160873,+0,RPOE-MONOMER
PM00147,1684733,1684733,+0,RPOS-MONOMER
PM0-46060,4494370,4494370,+0,RPOH-MONOMER
PM0-9577,2424859,2424859,+0,RPOD-MONOMER
PM0-44611,784688,784688,+0,RPOD-MONOMER
PM0-45625,3234387,3234387,+0,RPOE-MONOMER
PM0-45276,2282131,2282131,+0,RPOE-MONOMER
PM0-44587,690207,690207,+0,RPOE-MONOMER
PM0-1347,2729470,2729470,+0,RPOD-MONOMER
PM0-1347,2729470,2729470,+0,RPOH-MONOMER
PM0-45573,3131937,3131937,+0,RPOE-MONOMER
PM00463,3880613,3880613,+0,RPOD-MONOMER
PM00463,3880613,3880613,+0,RPOS-MONOMER
PM0-45406,2672817,2672817,+0,EG11355-MONOMER
PM0-45295,2362394,2362394,+0,RPOD-MONOMER
PM0-45034,1753191,1753191,+0,RPOD-MONOMER
PM0-45932,4042078,4042078,+0,RPOE-MONOMER
PM0-8625,1944134,1944134,+0,RPOD-MONOMER
PM00567,3190034,3190034,+0,RPOS-MONOMER
PM0-45689,3360000,3360000,+0,RPOH-MONOMER
PM0-1123,4453751,4453751,+0,RPOD-MONOMER
PM0-1123,4453751,4453751,+0,RPOS-MONOMER
PM0-45512,2988592,2988592,+0,RPOE-MONOMER
PM0-2261,1173251,1173251,+0,RPOD-MONOMER
PM0-44341,15380,15380,+0,RPOD-MONOMER
PM0-10504,1620938,1620938,+0,RPOD-MONOMER
PM582,3272956,3272956,+0,RPOD-MONOMER
PM0-36140,2311474,2311474,+0,RPOD-MONOMER
PM0-45653,3265838,3265838,+0,RPOD-MONOMER
PM0-45733,3475453,3475453,+0,RPOH-MONOMER
PM0-46016,4354540,4354540,+0,RPOD-MONOMER
PM00543,1820307,1820307,+0,RPOS-MONOMER
PM00543,1820307,1820307,+0,RPOD-MONOMER
PM0-44498,504110,504110,+0,RPOD-MONOMER
PM0-45134,1943476,1943476,+0,RPOD-MONOMER
PM-8774,2733983,2733983,+0,RPOE-MONOMER
PM00317,12123,12123,+0,RPOH-MONOMER
PM0-6883,3279911,3279911,+0,RPOD-MONOMER
PM0-46058,4494289,4494289,+0,RPOD-MONOMER
PM0-45824,3694345,3694345,+0,RPOD-MONOMER
PM0-10207,160657,160657,+0,RPOD-MONOMER
PM0-45986,4240293,4240293,+0,RPOE-MONOMER
PM0-45640,3250805,3250805,+0,RPOD-MONOMER
PM0-44471,404922,404922,+0,RPOE-MONOMER
PM0-45197,2096499,2096499,+0,EG11355-MONOMER
PM00241,1793745,1793745,+0,RPOS-MONOMER
PM0-45334,2453843,2453843,+0,RPOD-MONOMER
PM172,510635,510635,+0,RPOD-MONOMER
PM0-45571,3132038,3132038,+0,RPOD-MONOMER
PM202,4638622,4638622,+0,RPOD-MONOMER
PM0-45698,3378141,3378141,+0,EG11355-MONOMER
PM00233,3048794,3048794,+0,RPOD-MONOMER
PM0-45881,3834767,3834767,+0,RPOE-MONOMER
PM0-10466,3611462,3611462,+0,RPON-MONOMER
PM0-44679,963461,963461,+0,RPOD-MONOMER
PM00606,4275470,4275470,+0,RPOD-MONOMER
PM331,2518752,2518752,-1,RPOD-MONOMER
PM00150,3382335,3382335,+0,RPOD-MONOMER
PM00538,2796578,2796578,+0,RPOD-MONOMER
PM0-1881,1669351,1669351,+0,RPOD-MONOMER
PM0-1881,1669351,1669351,+0,RPOS-MONOMER
PM0-45329,2432962,2432962,+0,RPOH-MONOMER
PM0-4921,4492620,4492620,+0,RPOD-MONOMER
PM0-10542,2764882,2764882,+0,RPOD-MONOMER
PM00226,623950,623950,+0,RPOD-MONOMER
PM0-45036,1756969,1756969,+0,RPOH-MONOMER
PM0-44812,1244324,1244324,+0,RPOE-MONOMER
PM0-44360,146959,146959,+0,RPOH-MONOMER
PM0-5221,3542689,3542689,+0,RPOD-MONOMER
PM00167,3107197,3107197,+0,RPOS-MONOMER
PM721,4364866,4364866,+0,RPOD-MONOMER
PM0-45889,3853813,3853813,+0,RPOH-MONOMER
PM00602,3999217,3999217,+0,RPOD-MONOMER
PM0-45601,3182853,3182853,+0,RPOE-MONOMER
PM0-45396,2645390,2645390,+0,RPOH-MONOMER
PM0-44661,922135,922135,+0,EG11355-MONOMER
PM0-44790,1209418,1209418,+0,RPOE-MONOMER
PM0-46165,1994891,1994891,+0,RPOD-MONOMER
PM-8821,638225,638225,+0,RPOE-MONOMER
PM0-9627,506428,506428,+0,RPOD-MONOMER
PM0-1781,3371642,3371642,+0,RPOD-MONOMER
PM0-44750,1166630,1166630,+0,RPOD-MONOMER
PM0-9399,1080530,1080530,+0,RPOD-MONOMER
PM0-44542,609477,609477,+0,RPOH-MONOMER
PM0-46044,4456038,4456038,+0,RPOD-MONOMER
PM0-45233,2192197,2192197,+0,RPOE-MONOMER
PM0-36202,3469605,3469605,+0,RPOD-MONOMER
PM00007,289564,289564,+0,RPOD-MONOMER
PM00378,1811838,1811838,+0,RPOS-MONOMER
PM0-45284,2318103,2318103,+0,RPOE-MONOMER
PM0-45931,4042198,4042198,+0,RPOE-MONOMER
PM0-10415,3166675,3166675,+0,RPOD-MONOMER
PM0-45209,2107742,2107742,+0,RPOD-MONOMER
PM0-45660,3285384,3285384,+0,RPOD-MONOMER
PM0-44414,284574,284574,+0,RPOD-MONOMER
PM0-45547,3097615,3097615,+0,RPOD-MONOMER
PM0-44419,293255,293255,+0,RPOD-MONOMER
PM0-45648,3265243,3265243,+0,RPOD-MONOMER
PM0-46009,4306690,4306690,+0,RPOH-MONOMER
PM0-44808,1242348,1242348,+0,RPOD-MONOMER
PM0-44643,859311,859311,+0,RPOD-MONOMER
PM0-9097,4014366,4014366,+0,RPOD-MONOMER
PM0-9513,3453549,3453549,+0,RPOD-MONOMER
PM0-44744,1152516,1152516,+0,RPOE-MONOMER
PM0-44827,1292716,1292716,+0,RPOD-MONOMER
PM0-44834,1313421,1313421,+0,RPOD-MONOMER
PM0-45509,2986437,2986437,+0,EG11355-MONOMER
PM0-45332,2446590,2446590,+0,RPOH-MONOMER
PM168,1057207,1057207,+0,RPOD-MONOMER
PM0-44824,1287979,1287979,+0,RPOD-MONOMER
PM0-9866,4397005,4397005,+0,RPOH-MONOMER
PM0-10506,3708604,3708604,+0,RPOD-MONOMER
PM0-45523,3013256,3013256,+0,RPOH-MONOMER
PM0-45712,3397105,3397105,+0,RPOD-MONOMER
PM0-10454,4476407,4476407,+0,RPOD-MONOMER
PM0-44559,660733,660733,+0,RPOH-MONOMER
PM00436,3210659,3210659,+0,RPOD-MONOMER
PM963,4391960,4391960,+0,RPOD-MONOMER
PM664,960940,960940,+0,RPOD-MONOMER
PM0-4203,621415,621415,+0,RPOD-MONOMER
PM0-44659,915356,915356,+0,RPOD-MONOMER
PM0-10502,1407153,1407153,+0,RPOD-MONOMER
PM0-44418,292342,292342,+0,RPOD-MONOMER
PM0-44859,1355834,1355834,+0,RPOH-MONOMER
PM00149,1194231,1194231,+0,RPOD-MONOMER
PM00486,4122532,4122532,-1,RPOD-MONOMER
PM0-1122,1327325,1327325,+0,RPOD-MONOMER
PM0-9727,4482296,4482296,+0,RPOH-MONOMER
PM0-44735,1125304,1125304,+0,RPOE-MONOMER
PM0-44387,231083,231083,+0,RPOH-MONOMER
PM00040,3851046,3851046,+0,RPOD-MONOMER
PM0-4,4103709,4103709,+0,RPOD-MONOMER
PM00169,2337561,2337561,+0,RPOD-MONOMER
PM0-45930,4022993,4022993,+0,RPOD-MONOMER
PM00399,2099348,2099348,+0,RPOD-MONOMER
PM0-44997,1665264,1665264,+0,RPOD-MONOMER
PM0-44807,1242420,1242420,+0,RPOE-MONOMER
PM324,1486214,1486214,+1,RPOD-MONOMER
PM0-45092,1877384,1877384,+0,RPOH-MONOMER
PM0-45298,2363778,2363778,+0,RPOD-MONOMER
PM0-45595,3170445,3170445,+0,RPOE-MONOMER
PM0-45121,1923053,1923053,+0,RPOD-MONOMER
PM00151,29551,29551,+0,RPOD-MONOMER
PM0-45236,2202424,2202424,+0,RPOD-MONOMER
PM00551,1328813,1328813,+0,RPOS-MONOMER
PM00551,1328813,1328813,+0,RPOD-MONOMER
PM0-44992,1653723,1653723,+0,RPOH-MONOMER
PM0-8875,3405373,3405373,+0,RPOD-MONOMER
PM0-45125,1923233,1923233,+0,RPOS-MONOMER
PM00298,1057279,1057279,+0,RPOD-MONOMER
PM0-45442,2764007,2764007,+0,RPOD-MONOMER
PM00280,4285694,4285694,+0,RPOD-MONOMER
PM921,956818,956818,+0,RPOD-MONOMER
PM0-45453,2797109,2797109,+0,RPOD-MONOMER
PM00369,1339894,1339894,+0,RPOD-MONOMER
PM0-5241,3865004,3865004,+0,RPON-MONOMER
PM00191,1292181,1292181,+0,RPOD-MONOMER
PM0-45020,1723672,1723672,+0,RPOE-MONOMER
PM0-45449,2793493,2793493,+0,RPOE-MONOMER
PM00008,4476367,4476367,+0,RPOD-MONOMER
PM0-44983,1636221,1636221,+0,RPOD-MONOMER
PM0-44923,1498664,1498664,+0,RPOE-MONOMER
PM0-45385,2627274,2627274,+0,RPOD-MONOMER
PM0-8701,3811875,3811875,+0,RPOD-MONOMER
PM384,1267077,1267077,+0,RPOD-MONOMER
PM0-45347,2480356,2480356,+0,RPOE-MONOMER
PM0-45853,3755903,3755903,+0,RPOD-MONOMER
PM0-8909,1710695,1710695,+0,RPOD-MONOMER
PM0-45886,3841842,3841842,+0,RPOE-MONOMER
PM0-44507,522290,522290,+0,RPOD-MONOMER
PM0-44374,177757,177757,+0,RPOE-MONOMER
PM0-10344,3992515,3992515,+0,RPOD-MONOMER
PM0-9376,1840187,1840187,+0,EG11355-MONOMER
PM00377,1804375,1804375,+0,RPOS-MONOMER
PM0-44554,657221,657221,+0,RPOD-MONOMER
PM0-46275,3053495,3053495,+0,RPOD-MONOMER
PM0-45701,3384232,3384232,+0,RPOE-MONOMER
PM00607,102742,102742,+0,RPOS-MONOMER
PM0-44763,1187490,1187490,+0,RPOD-MONOMER
PM0-45622,3232363,3232363,+0,RPOE-MONOMER
PM0-44394,237278,237278,+0,RPOD-MONOMER
PM0-45807,3632658,3632658,+0,EG11355-MONOMER
PM0-45814,3670068,3670068,+0,RPOD-MONOMER
PM0-44358,145053,145053,+0,RPOS-MONOMER
PM0-46066,4502029,4502029,+0,RPOD-MONOMER
PM0-45048,1785375,1785375,+0,RPOD-MONOMER
PM0-45945,4067456,4067456,+0,RPOD-MONOMER
PM00231,2238588,2238588,+0,RPOS-MONOMER
PM00231,2238588,2238588,+0,RPOD-MONOMER
PM0-8848,2837451,2837451,+0,RPOD-MONOMER
PM0-45936,4056403,4056403,+0,RPOD-MONOMER
PM0-36188,1608744,1608744,+0,RPOD-MONOMER
PM0-10441,374610,374610,+0,RPOH-MONOMER
PM00559,4538832,4538832,+0,RPOD-MONOMER
PM00103,3098773,3098773,+0,RPOD-MONOMER
PM0-46008,4306687,4306687,+0,RPOD-MONOMER
PM0-44400,247544,247544,+0,RPON-MONOMER
PM0-44417,288416,288416,+0,RPOD-MONOMER
PM0-45618,3219277,3219277,+0,RPOD-MONOMER
PM0-44486,475512,475512,+0,RPOD-MONOMER
PM0-45845,3735257,3735257,+0,RPOD-MONOMER
PM0-44719,1094856,1094856,+0,RPOE-MONOMER
PM0-45819,3694379,3694379,+0,RPOE-MONOMER
PM0-9547,179183,179183,+0,RPOS-MONOMER
PM0-9547,179183,179183,+0,RPOD-MONOMER
PM0-44680,963331,963331,+0,EG11355-MONOMER
PM0-45608,3197775,3197775,+0,RPOH-MONOMER
PM0-46048,4472857,4472857,+0,RPOD-MONOMER
PM0-1343,3939539,3939539,+0,RPOD-MONOMER
PM0-1343,3939539,3939539,+0,RPOH-MONOMER
PM0-45987,4240283,4240283,+0,RPOE-MONOMER
PM00668,2041586,2041586,+0,RPOD-MONOMER
PM0-44532,579028,579028,+0,RPOE-MONOMER
PM0-44838,1315330,1315330,+0,RPOD-MONOMER
PM0-9872,106508,106508,+0,RPOD-MONOMER
PM00267,3150097,3150097,+0,RPOD-MONOMER
PM0-45110,1908181,1908181,+0,RPOD-MONOMER
PM00507,4617590,4617590,+0,RPOD-MONOMER
PM0-45634,3248497,3248497,+0,RPOH-MONOMER
PM00599,1957010,1957010,+0,RPOE-MONOMER
PM0-46049,4472806,4472806,+0,EG11355-MONOMER
PM0-44914,1490329,1490329,+0,RPOD-MONOMER
PM0-44430,310656,310656,+0,RPOD-MONOMER
PM0-45724,3416218,3416218,+0,RPOH-MONOMER
PM00108,2530399,2530399,+0,RPOD-MONOMER
PM0-44384,214088,214088,+0,RPOE-MONOMER
PM0-4383,1108480,1108480,+0,RPOE-MONOMER
PM0-4383,1108480,1108480,+0,RPOD-MONOMER
PM00289,2632129,2632129,+0,RPOD-MONOMER
PM0-44681,993364,993364,+0,RPOD-MONOMER
PM0-44698,1043526,1043526,+0,RPOE-MONOMER
PM0-5763,3809198,3809198,+0,RPOH-MONOMER
PM0-1124,4453783,4453783,+0,RPOD-MONOMER
PM0-44663,928623,928623,+0,RPOE-MONOMER
PM00354,954037,954037,+0,RPOD-MONOMER
PM0-45984,4228332,4228332,+0,RPOE-MONOMER
PM0-8751,2063996,2063996,+0,RPOD-MONOMER
PM0-45427,2739699,2739699,+0,RPOH-MONOMER
PM0-45920,4005762,4005762,+0,EG11355-MONOMER
PM0-44695,1029284,1029284,+0,RPOD-MONOMER
PM0-9957,71271,71271,+0,RPOS-MONOMER
PM0-45863,3782599,3782599,+0,RPOD-MONOMER
PM0-45928,4022988,4022988,+0,RPOD-MONOMER
PM0-9365,497255,497255,+0,RPOD-MONOMER
PM0-45567,3131999,3131999,+0,RPOH-MONOMER
PM0-45666,3296229,3296229,+0,EG11355-MONOMER
PM00142,450877,450877,+0,RPOD-MONOMER
PM0-44543,609364,609364,+0,RPOD-MONOMER
PM0-44565,664445,664445,+0,RPOH-MONOMER
PM0-45637,3250285,3250285,+0,RPOD-MONOMER
PM0-2881,2069341,2069341,+0,RPOD-MONOMER
PM0-46074,4518404,4518404,+0,RPON-MONOMER
PM0-45766,3554970,3554970,+0,EG11355-MONOMER
PM0-9881,3320612,3320612,+0,RPOD-MONOMER
PM0-45540,3087774,3087774,+0,RPOD-MONOMER
PM0-44640,858323,858323,+0,RPOE-MONOMER
PM0-44573,675923,675923,+0,RPOD-MONOMER
PM0-44823,1287974,1287974,+0,RPOD-MONOMER
PM0-45982,4220536,4220536,+0,RPOD-MONOMER
PM0-44988,1642996,1642996,+0,RPOE-MONOMER
PM0-45497,2983646,2983646,+0,RPOE-MONOMER
PM0-46215,1214729,1214729,+0,RPOD-MONOMER
PM0-45360,2516281,2516281,+0,RPOD-MONOMER
PM0-9865,4395123,4395123,+0,RPOD-MONOMER
PM0-44549,641145,641145,+0,RPOD-MONOMER
PM0-45513,2989901,2989901,+0,RPOD-MONOMER
PM327,2663423,2663423,+1,RPOS-MONOMER
PM327,2663423,2663423,+1,RPOD-MONOMER
PM00647,779737,779737,+0,RPOD-MONOMER
PM0-10247,711162,711162,+0,RPOH-MONOMER
PM0-45194,2096399,2096399,+0,RPOD-MONOMER
PM682,1347153,1347153,+0,RPOD-MONOMER
PM0-1125,4118429,4118429,+0,RPOD-MONOMER
PM0-45090,1875690,1875690,+0,RPOD-MONOMER
PM0-44843,1328781,1328781,+0,RPOE-MONOMER
PM0-44990,1646481,1646481,+0,RPOH-MONOMER
PM0-45040,1762948,1762948,+0,RPOD-MONOMER
PM0-9579,2033804,2033804,+0,RPOD-MONOMER
PM00088,3598872,3598872,+0,RPOD-MONOMER
PM0-46031,4425540,4425540,+0,RPOD-MONOMER
PM0-44978,1625446,1625446,+0,RPOH-MONOMER
PM0-46166,1994881,1994881,+0,RPOD-MONOMER
PM00453,3717963,3717963,+0,RPOD-MONOMER
PM0-44846,1333129,1333129,+0,RPOD-MONOMER
PM0-45543,3089040,3089040,+0,RPOE-MONOMER
PM0-10343,3820100,3820100,+0,RPOD-MONOMER
PM0-44901,1472212,1472212,+0,RPOD-MONOMER
PM0-44702,1050553,1050553,+0,RPOD-MONOMER
PM0-44771,1197813,1197813,+0,RPOD-MONOMER
PM0-45704,3386258,3386258,+0,RPOH-MONOMER
PM0-44513,556190,556190,+0,RPOD-MONOMER
PM0-44682,996988,996988,+0,RPOE-MONOMER
PM0-3664,1888585,1888585,+0,RPOE-MONOMER
PM00078,4205650,4205650,+0,RPOD-MONOMER
PM0-45771,3579039,3579039,+0,RPOD-MONOMER
PM0-46084,4561753,4561753,+0,RPOE-MONOMER
PM0-44540,606784,606784,+0,RPOE-MONOMER
PM00488,4126552,4126552,+0,RPOD-MONOMER
PM-8764,1823712,1823712,+0,RPOD-MONOMER
PM00590,2866140,2866140,+0,RPOD-MONOMER
PM0-45706,3387499,3387499,+0,RPOD-MONOMER
PM0-45859,3774447,3774447,+0,RPOD-MONOMER
PM0-45471,2898493,2898493,+0,RPOE-MONOMER
PM0-45498,2983723,2983723,+0,RPOE-MONOMER
PM0-45129,1938252,1938252,+0,RPOS-MONOMER
PM0-46003,4295353,4295353,+0,EG11355-MONOMER
PM0-45837,3718833,3718833,+0,RPOE-MONOMER
PM0-45205,2105307,2105307,+0,RPOD-MONOMER
PM00251,1229961,1229961,+0,RPOD-MONOMER
PM0-44636,852290,852290,+0,RPOD-MONOMER
PM0-10266,2543815,2543815,+0,RPOS-MONOMER
PM0-10266,2543815,2543815,+0,RPOD-MONOMER
PM00279,1297636,1297636,+0,RPOD-MONOMER
PM00279,1297636,1297636,+0,RPOS-MONOMER
PM0-45857,3766087,3766087,+0,RPOE-MONOMER
PM0-44608,784562,784562,+0,RPOE-MONOMER
PM0-44927,1500469,1500469,+0,RPOD-MONOMER
PM0-44541,607279,607279,+0,EG11355-MONOMER
PM0-9632,2689362,2689362,+0,RPON-MONOMER
PM0-44886,1421765,1421765,+0,RPOD-MONOMER
PM0-45269,2276375,2276375,+0,RPOE-MONOMER
PM0-44689,1014726,1014726,+0,RPOD-MONOMER
PM0-44378,193335,193335,+0,RPOD-MONOMER
PM0-45378,2562422,2562422,+0,RPOD-MONOMER
PM0-9605,3698159,3698159,+0,RPOD-MONOMER
PM0-44674,959355,959355,+0,RPOE-MONOMER
PM0-44913,1489677,1489677,+0,RPOE-MONOMER
PM0-45723,3411643,3411643,+0,RPOD-MONOMER
PM0-45465,2872050,2872050,+0,RPOH-MONOMER
PM00109,4029036,4029036,+0,RPOD-MONOMER
PM0-44726,1104635,1104635,+0,EG11355-MONOMER
PM0-6143,2374909,2374909,+0,RPOD-MONOMER
PM0-44945,1530882,1530882,+0,RPOE-MONOMER
PM0-9568,2836127,2836127,+0,RPOD-MONOMER
PM00597,921899,921899,-1,RPOD-MONOMER
PM7,1461533,1461533,+0,RPOD-MONOMER
PM0-45937,4058395,4058395,+0,RPON-MONOMER
PM0-45520,3004139,3004139,+0,RPOH-MONOMER
PM0-45599,3180583,3180583,+0,RPOE-MONOMER
PM0-45356,2515891,2515891,+0,RPOD-MONOMER
PM0-44935,1515270,1515270,+0,RPOD-MONOMER
PM0-44759,1180603,1180603,+0,RPOH-MONOMER
PM0-36133,3153324,3153324,+0,RPOD-MONOMER
PM0-44434,317621,317621,+0,RPOD-MONOMER
PM0-45032,1745106,1745106,+0,RPOE-MONOMER
PM0-45480,2928895,2928895,+0,EG11355-MONOMER
PM0-45080,1868388,1868388,+0,RPOD-MONOMER
PM00099,812685,812685,+0,RPOD-MONOMER
PM0-45517,2998061,2998061,+0,RPOE-MONOMER
PM0-45070,1843035,1843035,+0,RPOE-MONOMER
PM0-45061,1811177,1811177,+0,RPOD-MONOMER
PM0-44998,1665359,1665359,+0,RPOD-MONOMER
PM0-9695,3740743,3740743,+0,RPOE-MONOMER
PM0-9740,4205994,4205994,+0,RPOD-MONOMER
PM0-45222,2166567,2166567,+0,RPOD-MONOMER
PM0-46131,582879,582879,+0,RPOS-MONOMER
PM169,996786,996786,+0,RPOD-MONOMER
PM0-45619,3219286,3219286,+0,RPOD-MONOMER
PM0-7821,2744276,2744276,+0,RPOD-MONOMER
PM0-45508,2986445,2986445,+0,RPOD-MONOMER
PM0-8915,582790,582790,+0,RPOD-MONOMER
PM0-45805,3630618,3630618,+0,RPOD-MONOMER
PM00371,1686575,1686575,+0,RPOD-MONOMER
PM0-45413,2710898,2710898,+0,EG11355-MONOMER
PM0-45413,2710898,2710898,+0,RPOD-MONOMER
PM0-44907,1485226,1485226,+0,RPOD-MONOMER
PM0-45211,2113958,2113958,+0,RPOE-MONOMER
PM00444,3451464,3451464,+0,RPOD-MONOMER
PM421,3598836,3598836,+0,RPON-MONOMER
PM0-7506,3806539,3806539,+0,RPOD-MONOMER
PM0-2922,2551227,2551227,+0,RPOD-MONOMER
PM0-45784,3602320,3602320,+0,RPOH-MONOMER
PM0-45784,3602320,3602320,+0,RPON-MONOMER
PM0-45082,1869961,1869961,+0,RPOD-MONOMER
PM0-44426,310021,310021,+0,RPOD-MONOMER
PM0-44876,1415835,1415835,+0,RPOE-MONOMER
PM526,2836154,2836154,+0,RPON-MONOMER
PM0-46187,1684678,1684678,+0,RPOD-MONOMER
PM0-45923,4009073,4009073,+0,RPOS-MONOMER
PM0-45217,2149040,2149040,+0,RPOD-MONOMER
PM0-1351,3427069,3427069,+0,RPOD-MONOMER
PM0-1351,3427069,3427069,+0,RPOH-MONOMER
PM00326,127717,127717,+0,RPOD-MONOMER
PM0-5141,3656265,3656265,+0,RPOS-MONOMER
PM0-1101,89596,89596,+0,RPOD-MONOMER
PM0-45992,4259623,4259623,+0,RPOH-MONOMER
PM0-44709,1055405,1055405,+0,RPOD-MONOMER
PM0-1182,2798678,2798678,+0,RPOD-MONOMER
PM0-5741,3316584,3316584,+0,RPOD-MONOMER
PM101,4549541,4549541,+0,RPOD-MONOMER
PM-8793,2011229,2011229,+0,EG11355-MONOMER
PM0-10066,1935518,1935518,+0,RPOS-MONOMER
PM0-10066,1935518,1935518,+0,RPOD-MONOMER
PM0-44781,1202106,1202106,+0,RPOH-MONOMER
PM0-36176,3571680,3571680,+0,RPOD-MONOMER
PM0-10349,3655823,3655823,+0,RPOD-MONOMER
PM0-8750,2063898,2063898,+0,RPOD-MONOMER
PM0-45145,1975956,1975956,+0,EG11355-MONOMER
PM0-45888,3841953,3841953,+0,RPOD-MONOMER
PM0-8081,4603717,4603717,+0,RPOD-MONOMER
PM00533,1980489,1980489,+0,RPOS-MONOMER
PM00546,3705893,3705893,+0,RPOD-MONOMER
PM0-45419,2723782,2723782,+0,EG11355-MONOMER
PM00320,49799,49799,+0,RPOD-MONOMER
BS00258,4265123,4265124,+0,MONOMER0-162
BS0-7640,1821515,1821516,+0,PC00010
BS51,1545298,1545299,+0,CPLX0-7797
BS0-4581,4098663,4098663,+0,CPLX-124
BS0-8024,3665687,3665688,+0,EG12242-MONOMER
BS0-2566,2729582,2729582,+0,CPLX0-7705
BS0-2861,2909430,2909431,+0,CPLX0-7705
BS00685,1976564,1976565,+0,PHOSPHO-OMPR
BS0-4701,3550605,3550606,+0,MONOMER0-158
BS0-2085,2403250,2403250,+0,PC00027
BS0-1164,4164307,4164307,+0,PD00288
BS00571,953722,953722,+0,PHOSPHO-ARCA
BS0-8178,651310,651310,+0,PHOSPHO-DPIA
BS327,3740591,3740592,+0,CPLX0-226
BS0-6933,4056175,4056175,+0,PROTEIN-NRIP
BS0-8015,3662836,3662837,+0,EG12243-MONOMER
BS0-7891,604719,604720,+0,PD00406
BS157,3534722,3534722,+0,PC00027
BS0-5561,4538228,4538228,+0,PD00266
BS00215,3098864,3098865,+0,CPLX0-226
BS0-6502,578177,578177,+0,PHOSPHO-PHOP
BS0-3302,702938,702938,+0,PD00266
BS00620,765123,765124,+0,PC00103
BS341,2310788,2310789,+0,PD00353
BS00714,847349,847349,+0,PROTEIN-NRIP
BS-7108,3491712,3491713,+0,CPLX0-226
BS162,4339789,4339790,+0,MONOMER0-161
BS0-3465,1165271,1165271,+0,PHOSPHO-ARCA
BS0-7115,460946,460947,+0,PHOSPHO-CPXR
BS00783,2516351,2516351,+0,CPLX0-7705
BS0-4201,421681,421682,+0,MONOMER0-158
BS0-8048,2011084,2011085,+0,PD01379
BS0-5282,3202489,3202489,+0,PHOSPHO-CPXR
BS00312,4434696,4434696,+0,CPLX0-226
BS00340,3754618,3754619,+0,CPLX0-226
BS201,122052,122052,+0,EG11088-MONOMER
BS0-8204,1403827,1403828,+0,CPLX0-226
BS0-8028,1570194,1570195,+0,EG12242-MONOMER
BS0-7758,347724,347725,+0,EG10087-MONOMER
BS0-7918,1102708,1102708,+0,PHOSPHO-CPXR
BS00321,2238629,2238630,+0,CPLX0-226
BS00325,411843,411844,+0,CPLX0-226
BS0-3563,1819811,1819811,+0,EG10143-MONOMER
BS0-2426,2311163,2311164,+0,PD00353
BS0-2745,4285483,4285484,+0,CPLX0-226
BS0-4345,3316458,3316459,+0,CPLX0-228
BS00005,70168,70169,+0,CPLX0-226
BS0-1743,3665708,3665708,+0,EG12243-MONOMER
BS00637,3598913,3598914,+0,CPLX0-226
BS0-7506,2714662,2714662,+0,CPLX0-7705
BS0-8013,3654867,3654868,+0,EG12243-MONOMER
BS0-7140,4164337,4164337,+0,MONOMER0-155
BS0-8057,3838116,3838117,+0,PD01379
BS0-4923,3590453,3590453,+0,PHOSPHO-PHOB
BS0-8335,3881956,3881956,+0,MONOMER0-160
BS00319,754097,754098,+0,CPLX0-226
BS00457,4339867,4339868,+0,MONOMER0-161
